Instances,CCASat,clasp,lingeling,glucose,sinn
Crafted/12/sc2012HardCombinatorial/satcomp11-main-track-unselected/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_346.cnf.gz,1.9956,10.6591,126.986,47.0256,129.828
Crafted/12/sc2012HardCombinatorial/satrace-unselected/er/ph9.cnf.gz,900,3.30704,4.45409,7.97203,88.5291
Crafted/12/SATChallenge2012_crafted_debugged/289-sat-6x8.cnf.mis-143.debugged.cnf.gz,900,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satrace-unselected/repeat/prime2209/prime2209-74.cnf.gz,900,1.37871,7.0183,1.6638,0.977846
Crafted/12/SATCompetition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf.gz,900,900,11.2286,900,545.652
Crafted/12/SATChallenge2012_crafted_debugged/2bitmax_6.cnf.mis-133.debugged.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2011/crafted/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf.gz,467.483,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satcomp11-main-track-unselected/SAT11/crafted/skvortsov/battleship/battleship-3-4-unsat.cnf.gz,900,0.0344861,0.0187941,0.0212239,0.00765206
Crafted/12/sc2012HardCombinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes2.cnf.gz,30.3991,900,900,900,900
Crafted/09/CRAFTED/SAT07/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf.gz,900,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satcomp11-main-track-unselected/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-28_727.cnf.gz,900,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/ramseycube/Q32inK08.cnf.gz,0.087483,1.23472,0.513693,0.193975,0.631074
Crafted/12/sc2012HardCombinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes6.cnf.gz,37.8847,235.744,900,84.3945,900
Crafted/09/CRAFTED/SAT07/crafted/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2007/crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf.gz,900,375.812,900,900,900
Crafted/11/11/mosoi/289/289-unsat-14x34.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2011/crafted/SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2011/crafted/SAT11/crafted/spence/sgen/sgen3-n140-s18527668-sat.cnf.gz,151.366,20.0534,43.7007,222.783,459.805
Crafted/09/CRAFTED/SAT09/CRAFTED/parity-games/instance_n7_i8_pp_ci_ce.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2007/crafted/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf.gz,900,900,330.049,900,900
Crafted/12/sc2012HardCombinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/parity-games/instance_n3_i4_pp.cnf.gz,900,0.024702,0.0869459,0.031259,0.017696
Crafted/12/SATCompetition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf.gz,900,38.592,78.1384,443.13,490.418
Crafted/09/CRAFTED/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-151-100.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2011/crafted/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p15-s25120921.cnf.gz,1.66777,304.93,900,900,900
Crafted/11/03/anton/UNSAT/SGI_30_80_28_70_8-dir.shuffled-as.sat03-215.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf.gz,900,40.7627,34.9619,36.0379,23.7944
Crafted/12/SATCompetition2009/crafted/SAT09/CRAFTED/edgematching/all/em_14_7_3_all.cnf.gz,900,7.14176,4.6689,25.9965,4.03327
Crafted/12/sc2012HardCombinatorial/SATChallenge2012_submitted/combinatorial_sat/EnsembleComputation/jkkk-random-132906006427000-10-10-36-SUM-sat.cnf.gz,900,184.612,900,694.916,900
Crafted/09/CRAFTED/SAT07/crafted/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf.gz,900,572.848,900,900,900
Crafted/12/SATCompetition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf.gz,900,900,0.0286639,900,900
Crafted/11/02/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf.gz,0.0333539,900,900,900,900
Crafted/12/SATChallenge2012_crafted_debugged/C171_FR.cnf.mis-128.debugged.cnf.gz,900,101.262,234.229,36.1487,47.7263
Crafted/12/SATCompetition2009/crafted/SAT09/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf.gz,900,0.970745,19.7795,1.82428,6.07085
Crafted/11/11/skvortsov/battleship/battleship-9-17-sat.cnf.gz,0.011128,130.41,0.125433,46.8378,0.015774
Crafted/12/SATCompetition2009/crafted/SAT09/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf.gz,141.947,466.216,202.152,900,610.653
Crafted/12/SATCompetition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-14.sat05-2589.reshuffled-07.cnf.gz,900,36.7758,0.00988702,44.1745,49.9908
Crafted/12/sc2012HardCombinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/parity-games/instance_n2_i2_pp_ci_ce.cnf.gz,900,0.0133071,0.0231311,0.020044,0.00810988
Crafted/12/SATCompetition2009/crafted/SAT09/CRAFTED/parity-games/instance_n6_i6_pp_ci_ce.cnf.gz,900,0.359784,59.6479,2.28198,0.330347
Crafted/09/CRAFTED/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g4.cnf.gz,900,154.224,303.382,330.728,284.688
Crafted/12/SATCompetition2011/crafted/SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf.gz,0.076507,900,30.9191,2.41943,13.3968
Crafted/12/SATCompetition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00250.sat05-1330.reshuffled-07.cnf.gz,900,0.446163,19.9031,0.649979,0.821438
Crafted/12/SATCompetition2011/crafted/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf.gz,1.65592,88.5023,34.8646,194.344,547.065
Crafted/09/CRAFTED/SAT09/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf.gz,0.024013,0.0290711,0.0726561,0.0439151,0.021903
Crafted/12/SATChallenge2012_crafted_debugged/sgen1-unsat-121-100.cnf.mis-90.debugged.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2009/crafted/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf.gz,4.5157,6.83976,33.3161,8.54884,36.2273
Crafted/12/SATCompetition2011/crafted/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g4.cnf.gz,87.1819,900,900,900,900
Crafted/11/03/stanion/hwb/hwb-n30-02-S77299857.shuffled-as.sat03-1633.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2011/crafted/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_29_u.cnf.gz,900,191.848,198.991,393.118,336.843
Crafted/12/Submissions/Random/fixed-shape-forced-300-354-2-2-3-2/fsf-300-354-2-2-3-2.99.opt.cnf.gz,6.72253,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g3.cnf.gz,10.0781,230.559,113.837,341.904,183.584
Crafted/12/SATCompetition2011/crafted/SAT11/crafted/spence/sgen/sgen3-n160-s40283905-sat.cnf.gz,244.033,231.194,900,70.7843,900
Crafted/12/sc2012HardCombinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes9.cnf.gz,53.3805,217.707,296.297,233.688,291.774
Crafted/12/SATCompetition2009/crafted/SAT09/CRAFTED/edgematching/compact/em_14_7_3_cmp.cnf.gz,900,900,900,900,900
Crafted/11/04/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf.gz,900,900,900,900,900
Crafted/11/11/mosoi/289/289-sat-4x35.cnf.gz,0.0504901,0.196599,0.147891,0.205909,0.111969
Crafted/11/03/anton/UNSAT/SGI_30_80_17_90_7-log.shuffled-as.sat03-190.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2009/crafted/SAT09/CRAFTED/parity-games/instance_n7_i7_pp.cnf.gz,900,5.82666,9.11753,8.90796,0.888085
Crafted/12/SATChallenge2012_crafted_debugged/sgen1-unsat-127-100.cnf.mis-96.debugged.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2011/crafted/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf.gz,900,0.522981,1.35144,1.26445,5.46953
Crafted/09/CRAFTED/SAT07/crafted/Hard/contest05/others/linvrinv8.sat05-567.reshuffled-07.cnf.gz,900,900,900,900,900
Crafted/09/CRAFTED/SAT07/crafted/Hard/contest04/others/Composite-096BitPrimes-0.sat05-507.reshuffled-07.cnf.gz,900,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/sgi/satsgi-n21himBHm24-p0-q201.cnf.gz,0.031861,0.0336419,0.103857,0.0682091,0.018537
Crafted/12/Submissions/Combinatorial/sgen4-sat2012-unsat/sgen4-unsat-89-1.cnf.gz,900,222.329,642.991,571.168,900
Crafted/12/SATCompetition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-2.sat05-2174.reshuffled-07.cnf.gz,900,188.619,0.038645,900,900
Crafted/12/Submissions/Combinatorial/sgen4-sat2012-sat/sgen4-sat-250-8.cnf.gz,900,900,900,900,900
Crafted/12/SATChallenge2012_crafted_debugged/par32-2-c.debugged.cnf.gz,0.044943,0.016541,0.113449,0.045465,0.022017
Crafted/12/SATChallenge2012_crafted_debugged/sgen1-unsat-139-100.cnf.mis-105.debugged.cnf.gz,900,900,900,900,900
Crafted/11/09/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2011/crafted/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf.gz,900,900,900,900,900
Crafted/11/04/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf.gz,900,900,900,900,900
Crafted/12/SATChallenge2012_crafted_debugged/pret150_40.cnf.mis-99.debugged.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2011/crafted/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf.gz,900,900,900,900,900
Crafted/12/SATChallenge2012_crafted_debugged/genurq7Sat.shuffled-as.sat03-1513.cnf.mis-135.debugged.cnf.gz,900,900,900,900,900
Crafted/11/11/mosoi/289/289-sat-4x8.cnf.gz,0.0161571,0.0139579,0.0242549,0.0290949,0.010702
Crafted/12/Submissions/Random/fixed-shape-forced-300-354-2-2-3-2/fsf-300-354-2-2-3-2.63.opt.cnf.gz,900,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satcomp11-main-track-unselected/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-25_585.cnf.gz,222.835,900,900,900,900
Crafted/09/CRAFTED/SAT09/CRAFTED/modcircuits/mod3block_4vars_12gates_b2.cnf.gz,900,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes8.cnf.gz,8.90483,0.757136,71.6411,42.3842,47.0547
Crafted/09/CRAFTED/SAT09/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf.gz,0.0254489,0.034966,0.0760201,0.0450239,0.0135429
Crafted/12/Submissions/Combinatorial/sgen4-sat2012-sat/sgen4-sat-200-8.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2011/crafted/SAT11/crafted/skvortsov/battleship/battleship-6-9-unsat.cnf.gz,900,0.239216,1.31272,0.700525,0.822014
Crafted/12/SATCompetition2011/crafted/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf.gz,26.9473,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satrace-unselected/repeat/prime2209/prime2209-89.cnf.gz,900,1.76047,8.71531,1.97666,1.18932
Crafted/12/SATChallenge2012_crafted_debugged/marg6x6.shuffled-as.sat03-1456.cnf.mis-119.debugged.cnf.gz,900,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satcomp11-main-track-unselected/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_339.cnf.gz,900,18.0223,40.9201,18.9331,26.9133
Crafted/11/11/mosoi/289/289-unsat-5x41.cnf.gz,900,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satcomp11-main-track-unselected/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-18_311.cnf.gz,0.698619,3.06631,8.2034,0.703994,8.24997
Crafted/12/SATCompetition2009/crafted/SAT09/CRAFTED/parity-games/instance_n5_i5_pp.cnf.gz,900,0.117386,0.731545,0.226891,0.10451
Crafted/11/11/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf.gz,900,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1560c133795gyes7.cnf.gz,900,900,900,900,900
Crafted/11/09/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2011/crafted/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf.gz,900,180.831,721.989,316.437,506.015
Crafted/12/SATCompetition2009/crafted/SAT09/CRAFTED/sgi/new-difficult-20-152-18-95.cnf.gz,0.102474,30.7834,139.147,134.367,88.2769
Crafted/09/CRAFTED/SAT09/CRAFTED/sgi/satsgi-n28himBHm30-p0-q333.cnf.gz,0.0476351,0.062339,0.12799,0.116661,0.0343371
Crafted/12/sc2012HardCombinatorial/satrace-unselected/repeat/prime2209/prime2209-79.cnf.gz,900,1.50263,7.58117,1.78339,1.09225
Crafted/11/11/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4232.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2009/crafted/SAT09/CRAFTED/sgen/sat/sgen1-sat-220-100.cnf.gz,900,900,900,900,900
Crafted/11/11/skvortsov/battleship/battleship-10-18-sat.cnf.gz,0.0163241,45.5447,0.0407579,0.0454369,0.011041
Crafted/09/CRAFTED/SAT07/crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2007/crafted/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf.gz,900,20.4801,9.3473,58.6141,46.3955
Crafted/09/CRAFTED/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-133-100.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2009/crafted/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf.gz,16.389,17.13,120.034,0.517678,104.655
Crafted/11/11/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf.gz,900,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satrace-unselected/repeat/prime2209/prime2209-80.cnf.gz,900,1.70881,7.54017,1.84453,1.04833
Crafted/12/SATCompetition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf.gz,900,900,0.0692481,900,900
Crafted/09/CRAFTED/SAT07/crafted/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf.gz,900,39.6543,33.3108,16.8601,23.2422
Crafted/12/SATCompetition2011/crafted/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf.gz,900,900,0.0273961,900,900
Crafted/12/SATCompetition2011/crafted/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf.gz,900,380.423,900,900,900
Crafted/12/SATCompetition2011/crafted/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf.gz,900,512.916,39.2209,900,900
Crafted/11/11/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2011/crafted/SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf.gz,900,439.772,527.009,203.919,822.381
Crafted/12/SATCompetition2011/crafted/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf.gz,900,733.001,900,900,900
Crafted/12/SATCompetition2011/crafted/SAT03/handmade/anton/UNSAT/SGI_30_60_20_50_3-dir.shuffled-as.sat03-114.cnf.gz,900,900,900,900,900
Crafted/09/CRAFTED/SAT07/crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf.gz,900,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/sgi/satsgi-n23himBHm26-p0-q257.cnf.gz,0.0372279,0.0411759,0.114082,0.07768,0.0215779
Crafted/12/SATCompetition2007/crafted/Hard/contest05/others/strips-gripper-12t22.sat05-1151.reshuffled-07.cnf.gz,900,900,46.4563,59.7125,198.896
Crafted/12/Submissions/Random/fixed-shape-forced-300-354-2-2-3-2/fsf-300-354-2-2-3-2.77.opt.cnf.gz,0.27838,900,900,900,900
Crafted/12/SATChallenge2012_crafted_debugged/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf.mis-120.debugged.cnf.gz,900,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/parity-games/instance_n4_i5_pp_ci_ce.cnf.gz,900,0.108701,0.572366,0.12294,0.0770131
Crafted/12/SATChallenge2012_crafted_debugged/289-sat-7x6.cnf.mis-125.debugged.cnf.gz,900,900,900,900,900
Crafted/12/sc2012HardCombinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/sgi/satsgi-n22himBHm26-p0-q256.cnf.gz,0.036451,0.038482,0.106234,0.0698139,0.0211621
Crafted/11/03/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2007/crafted/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf.gz,900,155.264,900,646.266,900
Crafted/12/SATCompetition2011/crafted/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf.gz,900,67.2533,200.958,95.3752,143.642
Crafted/11/11/mosoi/289/289-sat-12x14.cnf.gz,0.08042,0.430923,0.258668,0.381798,0.269392
Crafted/12/SATChallenge2012_crafted_debugged/urqh5x5.shuffled-as.sat03-1481.cnf.mis-127.debugged.cnf.gz,900,900,900,900,900
Crafted/12/SATCompetition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf.gz,900,194.84,230.083,117.002,466.184
