Instances,smodels/default-n1,claspInternal/crafted-n1,cmodels/default-n1
ASPExtended/RicochetRobots/rr08-12.sm.gz,900,900,900
ASPExtended/ASP-Comp-2011-Lparse/22-HanoiTower/09-hanoi_tower-28-0.asp.gz,900,274.202,34.6666
ASPExtended/ASP-Comp-2011-Lparse/10-SokobanDecision/6-sokoban_decision-0-0.asp.gz,168.464,2.18998,6.47491
ASPExtended/laby/laby_14_14_20.lp.gz,15.08,1.60748,6.05772
ASPExtended/CarSequencing/benchmark1_13classes.dlv.dat.lp.lp.gz,0.072368,0.068574,1.87013
ASPExtended/SchurCompetition/15.1.schur.lp.gz,900,40.8989,3.92874
ASPExtended/HamiltonianPath/gryzzles.18.lp.gz,1.04979,0.0313531,0.1722
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g6_s5.dlv.dat.lp.lp.gz,331.29,0.0606561,0.256986
ASPExtended/HamiltonianPath/gryzzles.43.lp.gz,6.97397,0.0250249,0.0676289
ASPExtended/ASP-Comp-2011-Lparse/17-Labyrinth/225-labyrinth-22-0.asp.gz,900,2.69883,147.645
ASPExtended/laby/laby_22_22_08.lp.gz,338.984,16.3352,69.4077
ASPExtended/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/penrosesmall.5.asp.gz,0.014468,0.0130869,0.0321429
ASPExtended/planning/comm/p09.lp-31-881.sm.gz,900,432.721,508.39
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g3_s6.dlv.dat.lp.lp.gz,76.7505,5.96511,0.707192
ASPExtended/SolitaireBackward/solitare_backward_t14_p15.lp.lp.gz,900,0.0733541,1.17507
ASPExtended/EqTest/qeq.09.lp.gz,1.80946,0.186409,0.601873
ASPExtended/Sokoban-Hard/handmade_soko019.lp-20-836.sm.gz,900,371.917,900
ASPExtended/planning/coins/coins06.lp-17-102.sm.gz,900,37.056,38.9806
ASPExtended/laby/laby_20_20_07.lp.gz,900,900,900
ASPExtended/laby/laby_16_16_07.lp.gz,900,800.617,900
ASPExtended/HamiltonClumpy/20/clumpy-20x20_01.sm.gz,900,0.503333,1.6917
ASPExtended/hardwareASP/hard_inst_8_9_32092.gr.gz,900,900,44.4488
ASPExtended/EqTest/qeq.10.lp.gz,8.90157,0.682859,2.22964
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721259656.dat.gz,49.1861,8.06535,12.3638
ASPExtended/pigeon/instance_p15_h14.lp.sm.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko021.lp-17-1565.sm.gz,900,503.954,900
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721303981.dat.gz,12.7209,3.27864,6.6904
ASPExtended/hardwareASP/hard_inst_5_12_7218.gr.gz,900,900,10.1158
ASPExtended/planning/comm/p18.lp-48-176.sm.gz,900,41.2061,900
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.40_6.lp.gz,212.566,13.5875,31.4792
ASPExtended/ASP-Comp-2011-Lparse/25-GraphColouring/12-graph_colouring-130-0.asp.gz,900,90.4241,181.351
ASPExtended/hardwareASP/hard_inst_10_9_30137.gr.gz,900,900,108.973
ASPExtended/planning/dispose/p04_09.lp-16-156.sm.gz,900,39.0288,19.1244
ASPExtended/ASP-Comp-2007-Lparse/SLparse/TowersOfHanoiCompetition/mgs_towers-hanoi.39_6.gz,481.689,27.2171,19.5111
ASPExtended/laby/laby_16_16_10.lp.gz,900,9.15793,99.3903
ASPExtended/WeightedSpanningTree/207_rand_35_138_2077113361_0.gph.lp.gz,17.4543,0.346321,1.78935
ASPExtended/SchurCompetition/15.8.schur.lp.gz,900,26.1138,25.5488
ASPExtended/hardwareASP/hard_inst_11_8_25488.gr.gz,900,900,144.764
ASPExtended/hardwareASP/hard_inst_10_12_8628.gr.gz,900,900,151.275
ASPExtended/ASP-Comp-2009-Lparse/CompConnectedDominatingSet/rand_60_400_1235843083_0_k=7_sat.gph.gz,0.0373469,0.413944,1.69133
ASPExtended/HamiltonClumpy/21/clumpy-21x21_08.sm.gz,900,1.03791,10.0759
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g2_s5.dlv.dat.lp.lp.gz,0.0134,0.021578,0.0257081
ASPExtended/laby/laby_12_12_09.lp.gz,900,9.039,201.981
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=16-height=16-density=0.01-run=4.gz,900,57.9105,71.334
ASPExtended/gridpuzzle/nurikabe-2.lp.lp.gz,0.810471,1.62027,22.9843
ASPExtended/gridpuzzle/heyawake-9.lp.lp.gz,143.782,3.80687,12.5905
ASPExtended/ASP-Comp-2007-Lparse/SLparse/RLP-150/lp.150.00750.18.gz,0.753907,0.229261,0.943579
ASPExtended/EqTest/qeq.08.lp.gz,0.495413,0.0510699,0.218233
ASPExtended/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=7.sm.gz,10.3954,4.18199,14.1583
ASPExtended/HamiltonianPath/gryzzles.40.lp.gz,1.86699,0.027489,0.108934
ASPExtended/hardwareASP/hard_inst_8_10_5330.gr.gz,900,900,53.8548
ASPExtended/WeightedSpanningTree/209_rand_45_138_1119571853_0.gph.lp.gz,900,1.17759,3.29985
ASPExtended/laby/laby_14_14_06.lp.gz,225.168,6.6587,5.43098
ASPExtended/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init9.gz,900,3.64417,78.39
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=125-density=0.1-instance=5.gz,0.762839,1.57622,6.95966
ASPExtended/laby/laby_18_18_17.lp.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g4_s4.dlv.dat.lp.lp.gz,0.0222159,0.0200521,0.0668171
ASPExtended/ASP-Comp-2007-Lparse/SLparse/Su-Doku/sudoku250.lp.gz,3.1499,2.4054,6.31013
ASPExtended/RicochetRobots/robo36.lp.gz,900,426.86,19.7809
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.38_6.lp.gz,132.945,27.874,23.9421
ASPExtended/HamiltonianPath/gryzzles.5.lp.gz,781.905,0.033899,0.311738
ASPExtended/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/31-multi_context_system_querying-0-0.asp.gz,2.23815,2.46982,5.8092
ASPExtended/HamiltonianPath/gryzzles.24.lp.gz,0.110097,0.02379,0.12667
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g3_s4.dlv.dat.lp.lp.gz,59.306,0.1273,0.296426
ASPExtended/Synthesis/phi2IDFD.sm.gz,0.010473,0.0109371,0.013999
ASPExtended/HamiltonianPath/hampath.ngrnd.6.lp.gz,900,0.130691,0.118892
ASPExtended/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=4.sm.gz,0.212408,0.225484,1.74601
ASPExtended/Synthesis/phi2AsyncDet.sm.gz,0.021432,0.0133889,0.0223649
ASPExtended/RicochetRobots/rr12-05.sm.gz,403.308,16.5269,6.67924
ASPExtended/hardwareASP/hard_inst_5_5_3843.gr.gz,900,4.87851,2.75984
ASPExtended/planning/coins/coins07.lp-17-265.sm.gz,900,17.45,18.2052
ASPExtended/planning/dispose/p03_05.lp-17-9042.sm.gz,900,900,58.7021
ASPExtended/hardwareASP/hard_inst_12_7_10679.gr.gz,900,900,184.563
ASPExtended/planning/comm/p16.lp-40-141.sm.gz,900,318.437,900
ASPExtended/planning/dispose/p03_07.lp-14-186.sm.gz,900,59.8954,45.8517
ASPExtended/hardwareASP/hard_inst_10_8_21390.gr.gz,900,900,98.288
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g4_s6.dlv.dat.lp.lp.gz,900,900,350.071
ASPExtended/hardwareASP/hard_inst_6_6_25785.gr.gz,900,239.363,7.1895
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=140-density=0.1-instance=9.gz,900,900,900
ASPExtended/ggp/statespacelarge.gdlclingo.pl.gr.gz,0.0180399,0.021804,0.0238079
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g3_s5.dlv.dat.lp.lp.gz,27.8397,5.9715,0.763011
ASPExtended/planning/comm/p04.lp-29-1003.sm.gz,900,97.3347,8.16706
ASPExtended/HamiltonClumpy/22/clumpy-22x22_07.sm.gz,900,0.299706,32.9308
ASPExtended/BoundedSpanningTree/104_rand_45_250_1727068712_0.gph.lp.gz,89.7121,1.05014,8.47278
ASPExtended/laby/laby_19_19_20.lp.gz,900,50.4135,900
ASPExtended/CarSequencing/benchmark3_6classes.dlv.dat.lp.lp.gz,0.022042,0.013361,0.252503
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/dimitri_yorick.55.steps.9.asp.gz,30.7719,0.251938,0.838239
ASPExtended/hardwareASP/hard_inst_8_6_7697.gr.gz,900,900,23.2389
ASPExtended/ASP-Comp-2011-Lparse/25-GraphColouring/38-graph_colouring-140-0.asp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-asymmetric-time=30.gz,900,900,166.27
ASPExtended/planning/coins/coins07.lp-23-2613.sm.gz,900,185.089,189.953
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.75.steps.10.asp.gz,79.8668,0.208057,0.902188
ASPExtended/planning/dispose/p02_10.lp-19-9396.sm.gz,900,33.0851,21.8698
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g6_s6.dlv.dat.lp.lp.gz,0.363702,0.0536729,0.603927
ASPExtended/laby/laby_20_20_06.lp.gz,900,21.1765,38.5487
ASPExtended/planning/coins/coins09.lp-20-2239.sm.gz,900,240.912,900
ASPExtended/planning/dispose/p02_08.lp-16-1221.sm.gz,900,18.0724,3.98142
ASPExtended/laby/laby_21_21_09.lp.gz,900,900,364.298
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_8.lp.gz,900,190.797,0.601078
ASPExtended/SocialGolfer/csp010-SocialGolfer_w4_g4_s4.dlv.dat.lp.lp.gz,0.045401,0.0292521,0.120241
ASPExtended/Sokoban-Hard/handmade_soko020.lp-28-1933.sm.gz,900,311.834,900
ASPExtended/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=1.sm.gz,900,900,900
ASPExtended/Synthesis/mutex2AsyncDet.sm.gz,0.0662199,0.025786,0.0653471
ASPExtended/HamiltonClumpy/20/clumpy-20x20_09.sm.gz,18.4616,0.190288,0.937435
ASPExtended/ASP-Comp-2007-Lparse/SLparse/SchurCompetition/15.16.schur.gz,900,6.95607,140.166
ASPExtended/SolitaireBackward2/t23.2.dat.lp.gz,900,4.90954,0.507923
ASPExtended/ASP-Comp-2007-Lparse/SLparse/SolitaireBackward2/t29.dat.gz,900,167.388,9.20041
ASPExtended/searchTest-plain/stp_sequence2-ss1.lp.gz,1.42476,0.774738,2.08239
ASPExtended/ggp/8puzzle.gdlclingo.pl.gr.gz,900,65.9224,57.6064
ASPExtended/hardwareASP/hard_inst_9_9_28268.gr.gz,900,900,72.5888
ASPExtended/SchurCompetition/15.5.schur.lp.gz,900,1.28141,15.0998
ASPExtended/SocialGolfer/csp010-SocialGolfer_w6_g2_s6.dlv.dat.lp.lp.gz,0.0690251,0.0153939,0.064739
ASPExtended/SchurNumbers/15.19.schur.sm.gz,900,10.7137,48.7802
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g3_s4.dlv.dat.lp.lp.gz,7.26909,0.296423,0.09623
ASPExtended/ASP-Comp-2007-Lparse/SLparse/RLP-200/lp.200.00800.5.gz,26.9693,0.728063,0.51106
ASPExtended/HamiltonianPath/gryzzles.2.lp.gz,0.160814,0.0211659,0.0782339
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g5_s5.dlv.dat.lp.lp.gz,0.346641,0.097033,0.54171
ASPExtended/HamiltonClumpy/21/clumpy-21x21_04.sm.gz,900,2.37091,126.323
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/20.2.schur.lp.gz,900,1.04521,1.83637
ASPExtended/RicochetRobots/rr09-01.sm.gz,0.045878,0.0858969,0.356237
ASPExtended/HamiltonianCycle/rand_200_1800_1154991214_12.gph.lp.gz,3.67307,0.509112,13.9149
ASPExtended/SchurCompetition/15.14.schur.lp.gz,900,33.0741,62.2172
ASPExtended/ASP-Comp-2007-Lparse/SLparse/BoundedSpanningTree/104_rand_45_250_1727044175_0.gph.gz,80.39,1.18802,8.23462
ASPExtended/ASP-Comp-2007-Lparse/SLparse/15-PuzzleCompetition/15-puzzle.init10.gz,900,23.4561,14.8867
ASPExtended/planning/coins/coins08.lp-19-228.sm.gz,900,42.2542,20.1253
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g5_s2.dlv.dat.lp.lp.gz,0.029519,0.0213981,0.057437
ASPExtended/SolitaireForward/solitare_forward_t44.lp.lp.gz,900,900,900
ASPExtended/ASP-Comp-2011-Lparse/17-Labyrinth/147-labyrinth-18-0.asp.gz,900,341.587,94.4816
ASPExtended/ASP-Comp-2009-Lparse/CompConnectedDominatingSet/rand_55_250_1235855873_0_k=8_sat.gph.gz,4.28523,0.52709,11.4655
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=19-height=19-density=0.01-run=1.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g2_s2.dlv.dat.lp.lp.gz,0.0605909,0.010852,0.013692
ASPExtended/WeightedSpanningTree/206_rand_32_145_1872925756_0.gph.lp.gz,900,0.29951,1.40883
ASPExtended/laby/laby_12_12_20.lp.gz,900,3.5733,5.85564
ASPExtended/planning/coins/coins06.lp-18-210.sm.gz,900,11.8547,197.663
ASPExtended/RicochetRobots/rr16-10.sm.gz,900,367.314,424.664
ASPExtended/ASP-Comp-2009-Lparse/CompHierarchicalClustering/xy.15.x.15.r.4.10790636.1242605.data_k=4_l=4_sat.gph.gz,2.77227,0.12471,1.95881
ASPExtended/SocialGolfer/csp010-SocialGolfer_w7_g5_s3.dlv.dat.lp.lp.gz,163.603,2.29424,411.615
ASPExtended/HamiltonianPath/gryzzles.47.lp.gz,900,0.14979,1.88488
ASPExtended/Sokoban-Hard/handmade_soko026.lp-19-2385.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721349794.dat.gz,8.47614,1.70186,2.44928
ASPExtended/Factoring/fact.grnd.unsat.20.lp.gz,0.356704,0.117676,0.107353
ASPExtended/HamiltonianPath/gryzzles.19.lp.gz,16.077,0.03119,0.093297
ASPExtended/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init15.gz,900,13.0716,56.445
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/20.14.schur.lp.gz,900,0.58091,1.60126
ASPExtended/Sokoban-Hard/handmade_soko009.lp-16-290.sm.gz,900,114.785,900
ASPExtended/ASP-Comp-2009-Lparse/CompFastfood/a3.3.0.asp.gz,517.365,1.42235,900
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_19.lp.gz,800.492,0.019745,0.509806
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.46.lp.gz,0.553113,0.0464269,0.071604
ASPExtended/planning/dispose/p04_06.lp-18-11097.sm.gz,900,900,125.151
ASPExtended/planning/dispose/p03_08.lp-18-16689.sm.gz,900,900,175.476
ASPExtended/RicochetRobots/rr12-09.sm.gz,900,900,900
ASPExtended/planning/dispose/p03_10.lp-16-4450.sm.gz,900,739.969,82.3868
ASPExtended/ASP-Comp-2009-Lparse/CompConnectedDominatingSet/rand_40_200_1235844018_0_k=5_sat.gph.gz,0.092958,0.117361,0.374515
ASPExtended/Sokoban-Hard/handmade_soko036.lp-19-5617.sm.gz,900,900,900
ASPExtended/SolitaireBackward2/t27.dat.lp.gz,900,7.22537,2.01284
ASPExtended/ASP-Comp-2011-Lparse/10-SokobanDecision/17-sokoban_decision-0-0.asp.gz,594.718,5.56345,11.1304
ASPExtended/hardwareASP/hard_inst_6_5_4849.gr.gz,900,79.4926,6.93076
ASPExtended/planning/dispose/p02_09.lp-16-325.sm.gz,900,486.293,3.4641
ASPExtended/hardwareASP/hard_inst_10_10_12103.gr.gz,900,900,140.29
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_4.lp.gz,0.156986,0.019669,402.727
ASPExtended/laby/laby_18_18_11.lp.gz,900,32.3897,19.7632
ASPExtended/Sokoban-Hard/handmade_soko021.lp-16-955.sm.gz,900,283.366,900
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.7.lp.gz,900,0.042324,0.101616
ASPExtended/ASP-Comp-2007-Lparse/SLparse/searchTest-verbose/stv_sequence3-ss3.gz,227.701,12.3392,504.001
ASPExtended/HamiltonianPath/gryzzles.23.lp.gz,14.4701,0.0281361,0.224198
ASPExtended/hardwareASP/hard_inst_12_9_3673.gr.gz,900,900,65.9783
ASPExtended/hardwareASP/hard_inst_6_8_2039.gr.gz,900,900,12.5527
ASPExtended/planning/dispose/p04_04.lp-18-5484.sm.gz,900,900,577.046
ASPExtended/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_9.gph.lp.gz,900,0.100463,900
ASPExtended/ASP-Comp-2009-Lparse/CompFastfood/a7.3.3.asp.gz,900,3.71631,59.0298
ASPExtended/ASP-Comp-2007-Lparse/SLparse/Hashiwokakero/hashiwokakero-size14-puzzle9.gz,0.935878,0.636977,0.97066
ASPExtended/laby/laby_13_13_14.lp.gz,10.6379,2.50181,27.4413
ASPExtended/laby/laby_16_16_01.lp.gz,900,6.22456,15.8497
ASPExtended/HamiltonianCycle/rand_150_1200_1154711577_0.gph.lp.gz,900,0.066604,0.777082
ASPExtended/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/altair1.48.asp.gz,0.243873,0.107823,8.6003
ASPExtended/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init14.gz,900,15.1392,55.5916
ASPExtended/ASP-Comp-2009-Lparse/CompConnectedDominatingSet/rand_70_250_1235844252_0_k=10_unsat.gph.gz,900,54.6837,6.34285
ASPExtended/searchTest-plain/stp_sequence3-ss2.lp.gz,2.92983,1.50845,3.40895
ASPExtended/ASP-Comp-2007-Lparse/SLparse/verifyTest-variableSearchSpace/vtvss_test19.gz,0.085827,0.032565,0.109292
ASPExtended/benchmarks/15-puzzle.18.lp.gz,5.78297,0.16563,0.347377
ASPExtended/BoundedSpanningTree/104_rand_45_250_1727038633_0.gph.lp.gz,88.4226,0.961733,8.16957
ASPExtended/hardwareASP/hard_inst_11_5_31974.gr.gz,900,900,84.2024
ASPExtended/ASP-Comp-2011-Lparse/20-Numberlink/2-numberlink-0-0.asp.gz,0.0638391,0.0713629,0.313835
ASPExtended/SchurCompetition/20.4.schur.lp.gz,900,0.545507,1.24781
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_200_800_1159728969_2.lp.gz,900,6.91858,900
ASPExtended/planning/comm/p12.lp-32-264.sm.gz,900,19.8021,900
ASPExtended/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init7.gz,900,29.978,40.0752
ASPExtended/Sokoban-Hard/handmade_soko030.lp-16-642.sm.gz,900,296.363,900
ASPExtended/laby/laby_17_17_11.lp.gz,33.8518,25.7305,14.6839
ASPExtended/Synthesis/phi4AsyncNondet.sm.gz,900,3.08983,36.6849
ASPExtended/RicochetRobots/rr07-02.sm.gz,0.22459,0.263626,1.68658
ASPExtended/laby/laby_16_16_13.lp.gz,900,721.262,68.5917
ASPExtended/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.73_7.gz,900,7.37722,1.80586
ASPExtended/ASP-Comp-2007-Lparse/SLparse/HamiltonianCycle/rand_100_800_1155012316_1.gph.gz,900,0.0334239,0.532514
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=16-height=16-density=0.01-run=5.gz,900,14.6147,13.0632
ASPExtended/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init6.gz,900,9.13507,65.5499
ASPExtended/hardwareASP/hard_inst_8_5_11214.gr.gz,900,900,18.8808
ASPExtended/laby/laby_17_17_10.lp.gz,900,67.2957,882.92
ASPExtended/laby/laby_22_22_11.lp.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_6_8_27694.gr.gz,900,900,15.1994
ASPExtended/laby/laby_20_20_13.lp.gz,900,425.654,900
ASPExtended/HamiltonClumpy/20/clumpy-20x20_11.sm.gz,900,0.564549,177.49
ASPExtended/CarSequencing/001.benchmark2_8classes.dlv.dat.lp.lp.gz,0.031949,0.0156899,0.556548
ASPExtended/SolitaireForward/solitare_forward_t29.lp.lp.gz,900,0.792678,291.912
ASPExtended/ASP-Comp-2009-Lparse/CompLabyrinth/laby_22_22_17.lp.gz,900,6.88278,42.5481
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/20.9.schur.lp.gz,0.0795069,0.0878539,0.115328
ASPExtended/hardwareASP/hard_inst_7_6_553.gr.gz,900,900,13.2987
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.40_7.lp.gz,271.943,4.47253,28.0208
ASPExtended/planning/comm/p05.lp-25-357.sm.gz,900,103.627,10.9043
ASPExtended/RicochetRobots/rr16-09.sm.gz,900,900,148.827
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g6_s4.dlv.dat.lp.lp.gz,0.229759,0.0545831,0.242482
ASPExtended/SocialGolfer/csp010-SocialGolfer_w7_g3_s6.dlv.dat.lp.lp.gz,339.89,0.105982,3.67699
ASPExtended/hardwareASP/hard_inst_11_9_9313.gr.gz,900,900,167.375
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721330060.dat.gz,38.5411,0.204494,23.2302
ASPExtended/hardwareASP/hard_inst_6_9_14870.gr.gz,900,900,14.1319
ASPExtended/EqTest/qeq.06.lp.gz,0.0353791,0.014998,0.070538
ASPExtended/planning/comm/p16.lp-43-697.sm.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_6_12_13512.gr.gz,900,900,18.4369
ASPExtended/BoundedSpanningTree/122_rand_35_250_1700159740_0.gph.lp.gz,900,0.537341,4.79002
ASPExtended/ASP-Comp-2009-Lparse/CompLabyrinth/laby_17_17_09.lp.gz,900,11.9008,622.792
ASPExtended/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=5.sm.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_10_9_28340.gr.gz,900,900,111.252
ASPExtended/SocialGolfer/csp010-SocialGolfer_w6_g4_s2.dlv.dat.lp.lp.gz,0.0334651,0.019855,0.0476821
ASPExtended/planning/coins/coins07.lp-25-1853.sm.gz,900,523.755,460.941
ASPExtended/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/32-multi_context_system_querying-0-0.asp.gz,2.17176,1.54452,5.88386
ASPExtended/planning/dispose/p02_07.lp-17-324.sm.gz,900,6.76001,2.55218
ASPExtended/ASP-Comp-2007-Lparse/SLparse/SolitaireBackward/solitare_backward_t19_p20.lp.gz,900,0.504502,51.6971
ASPExtended/planning/dispose/p02_05.lp-26-20100.sm.gz,900,900,900
ASPExtended/HamiltonianPath/gryzzles.15.lp.gz,900,0.103097,0.234627
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_14.lp.gz,0.123096,0.0188759,409.223
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=7-height=7-colours=15.gz,11.4269,0.110429,5.13497
ASPExtended/Sokoban-Hard/handmade_soko025.lp-16-274.sm.gz,900,111.215,900
ASPExtended/ASP-Comp-2011-Lparse/12-KnightTour/04-knight_tour-14-0.asp.gz,3.441,0.950819,1.02462
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_11.lp.gz,0.148005,0.0214421,342.312
ASPExtended/planning/comm/p17.lp-47-3283.sm.gz,900,900,900
ASPExtended/CarSequencing/benchmark1_17classes.dlv.dat.lp.lp.gz,900,643.784,900
ASPExtended/planning/dispose/p03_06.lp-15-356.sm.gz,900,433.278,13.8832
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=12-height=12-density=0.01-run=3.gz,0.056709,0.0173141,0.0133019
ASPExtended/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=8.sm.gz,900,900,900
ASPExtended/laby/laby_10_10_12.lp.gz,4.86332,1.82217,4.42883
ASPExtended/planning/dispose/p04_01.lp-15-129.sm.gz,900,27.7193,12.8953
ASPExtended/planning/coins/coins13.lp-25-15932.sm.gz,900,900,900
ASPExtended/HamiltonianPath/gryzzles.42.lp.gz,0.037739,0.0223481,0.061305
ASPExtended/Sokoban-Hard/handmade_soko031.lp-20-15459.sm.gz,900,900,900
ASPExtended/LTL-BMC/dp_12.formula1-i-O2-b14.sm.gz,900,1.13111,57.1906
ASPExtended/planning/comm/p11.lp-31-104.sm.gz,900,27.5039,900
ASPExtended/laby/laby_18_18_20.lp.gz,10.2612,21.501,17.0368
ASPExtended/LTL-BMC/dp_8.formula1-i-O2-b10.sm.gz,2.74342,0.0326041,0.228131
ASPExtended/ASP-Comp-2007-Lparse/SLparse/RandomNonTight/n60-sat-b6.lp.gz,85.4511,7.48545,14.8239
ASPExtended/CarSequencing/001.benchmark2_16classes.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/SolitaireBackward/solitare_backward_t33_p34.lp.lp.gz,0.142288,0.047024,0.128169
ASPExtended/Sokoban-Hard/handmade_soko047.lp-16-327.sm.gz,900,150.385,900
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.18.lp.gz,0.0891649,0.029477,0.1024
ASPExtended/laby/laby_17_17_06.lp.gz,900,900,900
ASPExtended/planning/coins/coins08.lp-21-1780.sm.gz,900,515.248,55.8129
ASPExtended/planning/comm/p15.lp-42-20100.sm.gz,900,900,900
ASPExtended/SchurCompetition/15.3.schur.lp.gz,900,68.0997,12.2144
ASPExtended/planning/comm/p07.lp-28-437.sm.gz,900,490.562,86.2928
ASPExtended/planning/comm/p08.lp-32-4870.sm.gz,900,900,389.467
ASPExtended/hardwareASP/hard_inst_7_11_2565.gr.gz,900,900,32.3578
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g2_s3.dlv.dat.lp.lp.gz,0.031889,0.016563,0.029471
ASPExtended/laby/laby_21_21_17.lp.gz,900,300.158,900
ASPExtended/laby/laby_18_18_07.lp.gz,900,900,900
ASPExtended/planning/coins/coins10.lp-25-20100.sm.gz,900,900,900
ASPExtended/laby/laby_20_20_10.lp.gz,900,3.68943,25.3483
ASPExtended/ggp/duplicatestatemedium.gdlclingo.pl.gr.gz,0.0130999,0.016227,0.017502
ASPExtended/ASP-Comp-2009-Lparse/CompHierarchicalClustering/xy.14.x.14.r.3.886831626.391915.data_k=2_l=6_sat.gph.gz,900,0.231914,3.1003
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/random.5.lp.gz,900,0.0396859,1.91994
ASPExtended/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_11.gph.lp.gz,900,120.275,900
ASPExtended/laby/laby_18_18_12.lp.gz,900,900,256.852
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=9-height=9-colours=7.gz,57.9846,0.173388,75.333
ASPExtended/HamiltonClumpy/22/clumpy-22x22_06.sm.gz,900,1.61072,130.279
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=12-height=12-density=0.01-run=1.gz,900,0.248414,0.145141
